"MacroTrends Data Download"
"ALGT - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2020-10-14,123.91,125.697,122.605,124.655,131214
2020-10-15,122.557,126.008,121.252,125.93,133039
2020-10-16,125.292,128.202,124.384,125.737,124923
2020-10-19,125.843,129.507,124.974,128.124,99507
2020-10-20,130.26,132.58,128.598,129.922,127585
2020-10-21,129.922,130.676,127.457,128.047,112552
2020-10-22,129.748,137.104,129.748,136.321,162207
2020-10-23,136.475,137.712,135.199,137.519,126753
2020-10-26,135.422,136.765,130.425,131.459,150903
2020-10-27,131.904,132.333,126.588,127.863,160634
2020-10-28,122.934,123.514,115.274,119.754,223771
2020-10-29,127.129,135.238,121.823,132.967,235010
2020-10-30,130.135,133.16,126.046,130.251,196866
2020-11-02,132.329,132.329,125.041,126.984,160580
2020-11-03,128.917,131.101,126.732,129.197,122200
2020-11-04,127.931,132.329,126.858,128.066,103056
2020-11-05,128.888,134.716,128.888,134.291,95091
2020-11-06,134.339,134.803,131.092,133.353,88192
2020-11-09,154.646,169.135,143.753,148.025,415356
2020-11-10,147.861,152.975,146.067,148.789,148266
2020-11-11,148.557,150.519,143.754,145.657,130148
2020-11-12,142.4,146.643,137.104,140.979,151273
2020-11-13,143.048,150.287,140.139,149.543,127228
2020-11-16,154.646,160.194,151.452,156.686,193704
2020-11-17,153.68,156.807,148.886,154.182,123087
2020-11-18,156.589,158.512,151.428,151.573,150591
2020-11-19,152.152,154.608,149.137,153.022,111070
2020-11-20,154.926,154.926,147.919,149.755,121428
2020-11-23,150.19,160.098,150.19,159.556,150709
2020-11-24,162.378,166.167,160.948,165.52,204534
2020-11-25,165.268,167.665,160.542,166.602,94522
2020-11-27,165.955,172.295,165.955,171.744,170421
2020-11-30,172.227,172.914,163.538,164.495,141732
2020-12-01,167.917,168.366,163.699,166.815,87149
2020-12-02,164.447,170.294,163.654,168.303,99360
2020-12-03,170.12,175.9,169.782,174.625,147150
2020-12-04,177.684,180.085,171.316,174.586,141119
2020-12-07,173.668,175.659,172.121,173.059,123110
2020-12-08,171.793,175.562,171.077,174.286,115799
2020-12-09,176.123,178.085,170.778,171.996,201305
2020-12-10,169.686,175.001,168.811,171.851,176587
2020-12-11,166.544,169.657,164.747,168.864,292890
2020-12-14,172.276,172.382,166.486,166.66,178370
2020-12-15,169.125,169.318,165.974,168.342,167067
2020-12-16,167.907,170.497,166.37,168.535,199468
2020-12-17,169.289,170.111,166.999,170.111,137789
2020-12-18,173.503,173.503,167.579,169.26,463570
2020-12-21,165.752,169.014,164.582,168.39,283621
2020-12-22,169.202,171.483,167.868,169.299,181688
2020-12-23,169.637,176.79,169.637,173.387,142516
2020-12-24,175.001,175.543,172.121,173.233,67125
2020-12-28,175.91,178.529,174.228,174.857,185760
2020-12-29,175.862,176.509,171.483,175.137,189271
2020-12-30,176.181,180.714,175.697,179.766,185847
2020-12-31,179.399,184.135,176.838,182.908,156347
2021-01-04,182.454,184.3,168.018,168.893,132712
2021-01-05,167.124,175.562,167.124,173.745,104889
2021-01-06,175.61,183.836,169.144,182.212,152272
2021-01-07,182.618,185.986,180.83,184.155,99232
2021-01-08,182.782,183.609,177.234,180.665,119578
2021-01-11,180.105,183.13,178.162,179.477,119032
2021-01-12,180.965,183.227,178.974,181.129,86128
2021-01-13,180.211,181.516,176.132,181.4,117907
2021-01-14,183.536,190.529,183.149,189.548,161236
2021-01-15,186.271,186.31,179.24,179.68,139057
2021-01-19,181.448,184.164,175.465,178.955,155794
2021-01-20,180.259,185.397,180.259,184.908,87068
2021-01-21,184.541,185.276,179.872,183.884,108515
2021-01-22,180.414,185.827,178.81,185.015,82349
2021-01-25,183.526,183.526,177.853,182.328,83043
2021-01-26,184.493,186.291,181.342,181.69,65363
2021-01-27,177.882,180.264,170.613,173.01,134332
2021-01-28,177.553,183.71,177.553,181.535,116514
2021-01-29,180.491,180.491,172.682,175.417,79553
2021-02-01,177.08,179.341,172.706,177.766,78171
2021-02-02,181.429,183.381,176.867,181.419,57669
2021-02-03,182.318,187.132,181.207,186.89,125998
2021-02-04,193.115,213.847,193.115,212.039,305146
2021-02-05,208.879,213.779,202.78,206.346,266846
2021-02-08,207.506,207.506,202.722,205.206,191240
2021-02-09,203.727,209.71,202.983,204.423,127100
2021-02-10,203.843,209.845,201.958,209.053,103222
2021-02-11,206.25,208.395,203.495,208.221,107093
2021-02-12,208.125,209.894,205.312,207.574,81837
2021-02-16,208.105,210.154,202.509,208.241,101831
2021-02-17,206.114,216.485,205.656,216.195,93097
2021-02-18,215.538,222.207,213.267,221.801,139597
2021-02-19,222.004,235.807,221.048,234.637,183168
2021-02-22,234.27,248.4,231.464,239.16,196398
2021-02-23,244.293,244.293,230.481,236.415,181909
2021-02-24,238.223,251.29,235.579,248.372,195525
2021-02-25,251.242,251.3,236.319,240.388,104313
2021-02-26,241.528,247.792,235.372,243.751,92645
2021-03-01,248.874,250.304,240.253,243.751,146728
2021-03-02,242.476,245.095,236.831,243.751,120467
2021-03-03,246.12,253.532,241.036,242.176,199542
2021-03-04,241.886,243.616,224.914,235.865,167459
2021-03-05,239.373,239.373,221.608,235.903,172585
2021-03-08,241.625,254.074,238.609,249.531,204574
2021-03-09,250.981,251.677,242.611,249.57,174243
2021-03-10,249.251,253.195,234.589,242.582,166814
2021-03-11,245.617,247.695,238.6,242.727,191681
2021-03-12,241.944,247.724,241.944,245.221,282215
2021-03-15,250.082,261.246,245.544,259.815,264806
2021-03-16,262.212,262.212,246.97,248.372,180770
2021-03-17,247.395,255.969,243.914,253.842,166458
2021-03-18,253.214,257.167,244.525,247.13,177689
2021-03-19,245.714,251.977,238.658,249.116,258512
2021-03-22,246.757,246.757,237.986,239.663,158365
2021-03-23,236.802,243.471,231.969,233.409,218446
2021-03-24,238.793,241.171,226.837,226.847,179761
2021-03-25,225.348,240.456,222.691,238.745,188579
2021-03-26,243.5,244.389,233.912,242.089,154476
2021-03-29,242.06,245.056,229.05,233.129,211859
2021-03-30,235.323,240.697,234.922,239.296,122454
2021-03-31,237.479,239.074,232.53,235.893,179341
2021-04-01,237.324,240.127,232.569,236.56,103720
2021-04-05,240.456,245.501,238.482,241.741,167433
2021-04-06,240.368,247.202,240.368,243.5,92172
2021-04-07,244.041,245.327,239.692,242.147,97855
2021-04-08,241.828,245.153,234.879,242.611,114727
2021-04-09,241.644,245.105,237.068,244.36,97950
2021-04-12,245.588,245.588,238.262,240.958,92236
2021-04-13,238.996,240.572,230.892,240.001,129950
2021-04-14,243.394,246.438,239.885,240.426,87964
2021-04-15,243.906,243.906,238.252,240.91,50262
2021-04-16,241.055,241.451,235.633,235.913,64870
2021-04-19,235.681,236.86,232.163,235.265,55307
2021-04-20,232.887,232.887,220.294,223.725,137263
2021-04-21,222.604,231.467,220.663,231.438,98217
2021-04-22,232.868,234.85,223.725,224.943,110006
2021-04-23,227.137,235.227,225.629,232.752,94552
2021-04-26,235.845,237.759,230.432,232.54,113009
2021-04-27,233.989,233.989,228.78,231.38,65226
2021-04-28,230.539,232.878,225.648,227.204,84939
2021-04-29,227.939,229.125,225.213,227.649,67482
2021-04-30,225.436,230.036,225.436,227.842,91578
2021-05-03,230.239,230.239,223.174,227.784,153436
2021-05-04,226.267,226.267,219.279,222.652,146337
2021-05-05,235.826,236.241,224.769,226.17,248750
2021-05-06,209.729,213.605,209.169,213.605,912759
2021-05-07,215.461,218.438,211.575,217.22,883495
2021-05-10,216.292,218.438,211.73,212.146,285937
2021-05-11,208.956,217.471,204.404,216.63,301876
2021-05-12,214.011,217.413,206.114,207.042,130014
2021-05-13,209.275,216.495,209.275,215.374,202499
2021-05-14,219.027,227.214,216.814,221.531,228091
2021-05-17,218.621,222.758,217.703,221.656,115769
2021-05-18,222.304,223.27,214.726,214.978,159745
2021-05-19,210.831,215.635,208.057,213.721,158279
2021-05-20,213.441,214.398,207.932,211.508,171965
2021-05-21,212.639,214.523,206.172,209.468,258418
2021-05-24,210.908,217.268,209.333,214.272,169330
2021-05-25,216.592,220.284,211.662,212.551,167244
2021-05-26,213.296,217.906,212.619,217.433,137531
2021-05-27,219.888,219.888,214.378,217.684,152465
2021-05-28,218.438,219.888,213.277,214.05,96082
2021-06-01,217.809,222.314,217.626,220.583,213160
2021-06-02,222.604,222.932,213.528,214.233,177390
2021-06-03,212.387,212.411,206.221,208.792,121899
2021-06-04,208.975,211.498,207.487,209.884,105850
2021-06-07,210.58,211.223,208.125,208.695,149230
2021-06-08,209.845,213.325,207.033,210.889,159757
2021-06-09,212.474,213.885,206.366,207.361,135759
2021-06-10,208.85,209.739,199.3,199.948,251544
2021-06-11,199.851,206.163,199.851,203.969,433886
2021-06-14,204.094,204.665,198.484,200.363,175397
2021-06-15,200.102,200.483,194.274,195.724,262652
2021-06-16,195.376,198.933,193.082,195.743,294493
2021-06-17,196.584,198.171,191.128,193.897,194802
2021-06-18,191.578,193.773,186.503,188.33,333943
2021-06-21,189.79,196.575,189.49,196.188,203223
2021-06-22,195.937,195.937,190.205,192.969,194747
2021-06-23,193.656,194.999,189.78,191.433,179111
2021-06-24,192.796,193.173,188.267,190.93,178323
2021-06-25,190.727,190.727,182.048,183.903,856354
2021-06-28,184.406,185.44,180.83,184.754,268032
2021-06-29,185.111,187.074,183.227,184.126,148517
2021-06-30,184.618,189.2,184.618,187.508,161277
2021-07-01,188.446,192.167,188.446,190.92,191422
2021-07-02,193.617,193.897,188.475,188.601,129887
2021-07-06,189.277,189.277,184.01,184.88,103312
2021-07-07,183.005,184.822,178.993,182.995,159469
2021-07-08,178.529,185.276,177.089,182.386,142132
2021-07-09,186.397,187.571,185.121,186.088,88903
2021-07-12,184.938,186.987,183.555,186.774,84223
2021-07-13,186.223,186.223,181.758,182.917,237448
2021-07-14,185.411,189.268,178.52,180.192,368103
2021-07-15,179.805,183.517,177.292,181.729,147500
2021-07-16,183.555,185.317,175.128,176.161,175600
2021-07-19,170.71,173.568,165.79,169.086,194898
2021-07-20,170.236,183.14,169.212,182.144,283945
2021-07-21,184.657,190.833,184.338,189.79,279835
2021-07-22,187.847,188.9,183.952,184.512,130048
2021-07-23,186.745,188.446,182.318,183.169,161072
2021-07-26,183.855,187.982,183.043,187.605,219298
2021-07-27,186.001,186.271,180.743,185.914,124860
2021-07-28,188.581,190.36,181.709,185.488,153890
2021-07-29,192.37,194.535,187.035,189.664,222240
2021-07-30,188.32,192.187,181.526,183.758,160818
2021-08-02,184.995,190.418,181.956,182.318,128943
2021-08-03,182.318,182.743,177.64,182.376,164606
2021-08-04,179.419,181.729,176.616,179.013,142199
2021-08-05,179.708,186.005,179.386,185.836,95200
2021-08-06,188.117,189.712,181.99,185.382,118272
2021-08-09,183.7,184.305,178.152,183.169,107404
2021-08-10,184.329,190.703,183.642,188.224,139370
2021-08-11,187.953,192.138,183.923,191.703,113755
2021-08-12,190.572,190.572,185.256,189.567,81788
2021-08-13,188.765,188.765,184.097,185.363,84179
2021-08-16,184.193,188.282,181.859,185.411,114942
2021-08-17,182.077,182.077,175.939,181.352,235990
2021-08-18,180.607,183.024,179.042,179.931,102710
2021-08-19,178.317,179.214,166.39,171.406,245187
2021-08-20,171.899,174.779,170.7,171.764,133383
2021-08-23,173.6,178.848,173.6,178.336,118560
2021-08-24,180.105,181.84,177.761,180.434,154496
2021-08-25,181.071,183.633,178.858,183.13,100338
2021-08-26,181.912,183.642,177.974,179.438,98345
2021-08-27,180.143,186.242,180.143,184.783,107975
2021-08-30,186.407,186.407,178.017,182.212,142669
2021-08-31,182.84,186.73,182.125,186.001,127818
2021-09-01,187.634,188.871,184.706,186.909,101427
2021-09-02,187.199,189.132,184.208,186.861,84117
2021-09-03,186.146,186.735,183.13,185.585,108718
2021-09-07,185.121,188.117,184.387,187.518,103483
2021-09-08,187.025,189.886,184.812,186.3,143771
2021-09-09,185.121,194.825,185.058,189.152,158329
2021-09-10,190.34,190.34,181.941,182.405,206187
2021-09-13,184.88,188.697,180.008,187.953,190714
2021-09-14,187.953,187.953,183.952,185.111,141778
2021-09-15,184.454,187.421,182.231,186.958,136538
2021-09-16,185.537,191.036,185.353,188.997,167107
2021-09-17,190.969,193.878,187.08,189.577,262473
2021-09-20,185.865,189.818,184.445,188.62,154486
2021-09-21,189.529,191.138,183.227,184.28,160490
2021-09-22,185.285,192.689,185.285,190.688,127459
2021-09-23,192.109,197.348,192.109,195.627,160894
2021-09-24,195.125,201.833,195.125,199.996,155876
2021-09-27,197.558,208.27,197.558,201.204,235275
2021-09-28,200.885,202.973,197.464,197.86,110877
2021-09-29,198.401,199.909,194.651,195.212,115454
2021-09-30,195.221,195.221,188.833,188.939,109980
2021-10-01,191.868,198.807,190.978,195.705,193268
2021-10-04,197.358,199.494,193.897,195.54,105707
2021-10-05,194.642,198.856,192.087,194.284,108187
2021-10-06,188.069,192.341,185.923,192.022,147698
2021-10-07,194.042,195.637,187.789,187.992,177660
2021-10-08,188.823,189.77,183.894,185.624,125860
2021-10-11,184.908,187.286,184.561,185.295,84063
2021-10-12,185.227,189.442,184.87,187.122,90041
2021-10-13,185.923,187.064,180.037,184.106,137048
2021-10-14,186.078,189.432,185.199,186.484,126262
2021-10-15,190.775,191.66,183.449,183.71,115846
2021-10-18,182.28,184.783,181.236,181.99,172831
2021-10-19,181.477,184.88,180.086,181.497,158955
2021-10-20,181.497,184.174,178.752,180.53,72910
2021-10-21,181.323,183.816,179.651,180.81,103259
2021-10-22,179.776,179.776,177.06,177.775,80597
2021-10-25,177.679,179.37,176.664,177.669,96200
2021-10-26,178.123,178.52,173.59,174.77,175417
2021-10-27,175.04,175.92,171.86,173.049,174870
2021-10-28,172.044,174.508,165.645,169.241,282879
2021-10-29,170.266,171.749,167.269,169.405,126121
2021-11-01,169.512,175.253,168.033,172.653,214436
2021-11-02,171.783,174.025,171.087,173.958,113072
2021-11-03,173.677,178.365,173.677,178.288,127491
2021-11-04,179.148,179.554,174.354,175.639,126803
2021-11-05,182.56,189.19,180.549,184.899,210247
2021-11-08,186.368,188.436,185.141,186.3,168494
2021-11-09,186.31,187.789,183.41,187.035,104370
2021-11-10,185.546,187.576,183.739,183.855,143874
2021-11-11,183.816,184.928,180.743,182.395,101365
2021-11-12,183.024,183.309,178.085,179.969,86047
2021-11-15,182.183,183.398,179.95,181.932,67300
2021-11-16,190.002,190.94,179.941,182.086,177189
2021-11-17,181.41,181.555,177.94,181.545,89358
2021-11-18,181.932,181.932,176.877,178.752,174855
2021-11-19,175.852,177.456,173.861,176.993,132233
2021-11-22,178.81,183.495,178.81,179.158,222752
2021-11-23,179.419,181.129,175.804,179.148,125852
2021-11-24,177.167,180.264,176.171,179.361,83371
2021-11-26,169.695,170.986,164.312,168.748,207389
2021-11-29,172.189,173.967,167.975,169.434,187550
2021-11-30,165.945,167.723,163.451,167.424,139118
2021-12-01,172.15,173.668,158.121,158.193,269028
2021-12-02,160.755,172.972,160.292,172.46,261548
2021-12-03,170.797,172.189,165.471,168.613,169911
2021-12-06,171.541,183.101,171.406,177.833,204281
2021-12-07,179.969,182.396,177.326,178.752,242761
2021-12-08,179.776,190.084,179.225,185.769,291400
2021-12-09,184.512,187.702,182.676,184.609,159310
2021-12-10,185.556,186.552,178.046,179.138,254952
2021-12-13,177.234,177.234,172.286,173.378,201228
2021-12-14,173.281,177.486,169.874,171.464,223338
2021-12-15,171.754,172.894,165.124,172.74,292889
2021-12-16,173.735,174.209,165.486,166.428,222568
2021-12-17,167.849,174.296,165.51,170.807,511213
2021-12-20,167.115,171.817,164.312,170.855,223209
2021-12-21,172.015,182.197,172.015,181.11,226494
2021-12-22,181.371,182.926,179.235,181.903,154127
2021-12-23,184.164,185.72,181.477,183.816,155069
2021-12-27,182.135,186.059,178.201,182.84,129235
2021-12-28,181.4,186.339,180.955,184.59,130123
2021-12-29,183.836,185.74,182.473,184.28,119437
2021-12-30,183.836,187.016,182.376,182.666,165513
2021-12-31,182.676,184.019,180.269,180.781,151506
2022-01-03,182.077,188.514,181.999,184.561,166599
2022-01-04,186.213,189.113,186.175,186.706,122042
2022-01-05,179.718,179.776,169.338,170.227,418073
2022-01-06,173.387,174.932,170.13,171.657,237704
2022-01-07,169.096,174.228,168.415,172.257,292336
2022-01-10,173.01,174.228,169.405,172.769,184451
2022-01-11,172.972,177.505,170.971,176.954,180944
2022-01-12,178.027,179.119,175.204,176.635,202589
2022-01-13,178.984,184.773,177.592,181.11,175032
2022-01-14,178.81,181.303,176.118,179.873,144722
2022-01-18,178.684,185.527,175.214,175.736,144784
2022-01-19,175.63,177.93,173.813,174.025,152304
2022-01-20,174.857,179.539,173.436,173.687,190715
2022-01-21,171.909,175.446,169.391,170.546,210102
2022-01-24,167.057,168.854,159.131,168.767,241515
2022-01-25,165.848,174.402,163.21,171.735,202747
2022-01-26,173.764,176.616,167.704,168.806,143777
2022-01-27,170.033,174.866,165.317,166.225,166416
2022-01-28,165.104,166.003,158.541,166.003,168008
2022-01-31,164.225,173.155,163.137,172.682,267280
2022-02-01,172.653,177.205,172.305,174.75,188872
2022-02-02,174.847,174.943,166.535,170.275,280840
2022-02-03,172.769,180.607,168.564,169.28,255562
2022-02-04,166.728,168.483,164.321,167.434,228492
2022-02-07,168.535,173.764,163.838,167.318,254699
2022-02-08,170.536,174.016,167.845,173.097,161729
2022-02-09,174.566,178.81,174.566,176.5,199290
2022-02-10,173.735,178.868,171.163,173.89,168887
2022-02-11,174.547,175.021,163.355,166.728,284999
2022-02-14,167.646,175.504,165.655,166.564,213443
2022-02-15,170.043,174.702,170.043,172.063,240675
2022-02-16,170.217,174.103,169.144,172.788,190977
2022-02-17,169.947,172.426,165.906,166.409,152408
2022-02-18,167.153,169.144,165.278,165.984,147896
2022-02-22,163.993,168.081,162.939,165.703,194581
2022-02-23,166.989,167.965,160.001,160.165,182922
2022-02-24,151.679,166.051,150.142,165.355,297861
2022-02-25,166.883,171.438,166.254,168.893,235337
2022-02-28,165.568,169.917,163.933,168.265,262572
2022-03-01,165.713,166.878,159.721,161.866,271134
2022-03-02,164.292,167.211,162.234,162.562,157259
2022-03-03,160.977,162.601,155.98,156.831,202239
2022-03-04,154.984,154.984,149.282,151.602,258466
2022-03-07,149.891,150.277,127.612,129.159,376979
2022-03-08,130.637,139.307,128.286,132.464,305699
2022-03-09,139.172,144.546,138.225,142.023,293457
2022-03-10,137.538,142.898,136.398,137.229,154386
2022-03-11,139.839,139.873,133.982,135.557,341289
2022-03-14,137.055,139.385,133.948,136.823,276775
2022-03-15,141.115,146.556,140.515,143.444,272162
2022-03-16,146.614,152.723,145.561,151.457,217218
2022-03-17,147.996,151.437,145.3,150.732,160566
2022-03-18,148.499,153.535,147.107,151.698,199685
2022-03-21,150.683,150.886,146.131,147.068,137366
2022-03-22,148.799,151.795,147.929,149.388,184386
2022-03-23,147.987,150.741,146.962,149.195,218600
2022-03-24,150.287,151.515,148.717,149.649,174548
2022-03-25,150.191,154.221,149.949,151.689,271806
2022-03-28,154.028,154.028,149.997,152.307,190784
2022-03-29,156.676,160.175,155.555,155.922,323434
2022-03-30,154.327,157.246,153.322,155.236,222194
2022-03-31,155.313,158.778,155.313,156.956,277075
2022-04-01,157.42,158.691,154.337,154.811,144240
2022-04-04,153.129,157.106,152.075,154.733,132725
2022-04-05,154.733,155.864,148.886,153.274,251243
2022-04-06,150.026,153.327,145.657,148.847,272220
2022-04-07,146.914,148.828,142.149,145.3,295468
2022-04-08,145.967,145.967,141.395,141.84,209790
2022-04-11,140.438,148.045,140.438,143.096,201031
2022-04-12,144.111,146.547,143.193,144.865,197261
2022-04-13,148.905,153.636,148.523,152.104,238055
2022-04-14,152.52,157.324,152.52,153.428,252361
2022-04-18,152.278,154.723,151.133,153.448,152610
2022-04-19,154.888,160.443,154.888,158.773,145631
2022-04-20,159.605,161.083,157.338,159.663,186898
2022-04-21,166.129,170.652,165.346,168.129,386315
2022-04-22,166.979,168.265,159.585,160.088,175258
2022-04-25,160.107,162.707,155.487,158.831,168613
2022-04-26,156.299,157.159,153.1,154.82,360066
2022-04-27,153.68,157.246,151.437,153.921,277252
2022-04-28,155.825,156.868,149.504,154.965,212819
2022-04-29,154.579,157.391,149.533,149.997,196255
2022-05-02,148.915,151.254,146.068,150.519,230359
2022-05-03,150.277,152.626,148.161,150.5,121394
2022-05-04,149.108,150.345,141.517,148.383,339008
2022-05-05,147.397,151.776,145.01,149.9,235288
2022-05-06,148.847,150.79,145.512,148.905,252649
2022-05-09,146.691,148.625,136.475,136.988,252613
2022-05-10,139.665,141.414,134.89,137.171,185708
2022-05-11,136.678,142.477,136.292,136.843,168186
2022-05-12,135.006,137.601,131.275,134.388,204132
2022-05-13,136.06,139.317,134.764,138.118,156400
2022-05-16,137.809,139.182,135.716,137.249,130947
2022-05-17,140.776,146.266,140.767,145.87,145830
2022-05-18,144.788,148.393,141.134,145.754,248939
2022-05-19,144.401,147.813,141.086,141.492,185755
2022-05-20,142.864,143.536,135.48,136.466,286009
2022-05-23,138.631,138.65,135.306,137.674,336289
2022-05-24,135.808,135.808,127.032,127.641,326678
2022-05-25,127.119,131.517,126.742,130.483,776099
2022-05-26,131.855,141.748,131.855,141.308,665813
2022-05-27,143.415,147.223,143.415,146.402,265715
2022-05-31,144.285,145.474,141.395,144.449,225455
2022-06-01,146.353,146.895,138.766,140.776,189502
2022-06-02,140.486,143.202,140.071,143.048,126421
2022-06-03,142.207,142.342,139.302,141.414,189384
2022-06-06,143.154,144.565,141.646,142.139,172450
2022-06-07,140.554,145.135,140.554,144.623,95850
2022-06-08,142.864,144.063,140.593,140.689,92564
2022-06-09,139.964,140.344,134.054,134.465,255295
2022-06-10,131.874,133.861,127.544,129.507,335615
2022-06-13,125.563,126.011,117.231,120.035,361965
2022-06-14,120.325,121.223,115.472,117.744,284036
2022-06-15,118.923,121.272,116.99,118.469,159697
2022-06-16,114.322,114.95,109.219,110.234,273155
2022-06-17,112.534,114.965,106.744,113.085,430506
2022-06-21,114.371,114.774,108.687,108.89,259827
2022-06-22,107.083,111.331,107.083,110.292,226192
2022-06-23,109.992,113.481,107.634,113.375,287812
2022-06-24,113.878,119.561,113.878,119.358,491611
2022-06-27,119.039,119.039,113.423,114.139,189769
2022-06-28,115.008,119.145,112.341,112.756,174250
2022-06-29,111.258,111.568,108.04,109.973,203201
2022-06-30,107.402,110.321,106.145,109.306,178775
2022-07-01,109.113,112.003,108.33,111.548,149552
2022-07-05,108.098,113.892,107.315,113.501,189354
2022-07-06,112.727,114.549,109.315,109.49,145192
2022-07-07,109.838,111.413,108.958,110.089,137441
2022-07-08,110.746,111.198,107.879,109.18,130238
2022-07-11,108.475,109.151,107.044,107.411,102632
2022-07-12,107.479,113.829,107.479,111.964,150733
2022-07-13,108.939,110.398,107.209,109.934,148675
2022-07-14,108.591,111.857,108.069,109.799,145998
2022-07-15,111.548,112.558,110.707,111.799,146103
2022-07-18,113.984,115.651,110.823,111.258,172331
2022-07-19,113.646,116.565,112.863,116.081,172043
2022-07-20,116.748,118.266,115.405,116.603,189506
2022-07-21,114.487,114.941,111.807,114.786,205026
2022-07-22,115.994,117.725,111.075,112.438,119374
2022-07-25,112.351,113.926,111.075,112.718,143331
2022-07-26,109.171,109.673,105.343,107.643,314371
2022-07-27,109.528,110.959,108.011,110.118,157559
2022-07-28,109.528,111.461,107.073,111.133,198395
2022-07-29,111.558,112.25,109.857,111.452,194827
2022-08-01,111.345,114.39,109.461,113.539,266142
2022-08-02,112.612,113.694,108.91,109.2,352213
2022-08-03,110.93,114.313,109.934,113.771,253323
2022-08-04,106.319,113.423,106.319,110.978,312554
2022-08-05,109.712,110.804,106.493,106.561,222259
2022-08-08,108.233,110.408,107.257,107.508,257498
2022-08-09,107.015,108.479,99.5438,100.713,347362
2022-08-10,102.965,104.145,101.583,103.642,331902
2022-08-11,105.633,108.136,103.188,103.439,189162
2022-08-12,103.091,105.44,101.699,105.43,284789
2022-08-15,105.807,109.064,105.807,106.687,172689
2022-08-16,106.242,108.407,105.018,108.165,195691
2022-08-17,106.435,106.435,101.83,102.434,193165
2022-08-18,101.603,102.453,100.81,102.018,127229
2022-08-19,100.095,100.375,97.9973,99.0412,181016
2022-08-22,97.3305,97.3305,93.9089,94.7498,230235
2022-08-23,94.7498,95.5906,93.5635,93.8992,175410
2022-08-24,93.9572,95.494,93.0728,94.4598,233005
2022-08-25,95.5907,98.0071,95.3394,97.1082,165474
2022-08-26,96.7505,97.8814,94.6241,94.8271,213708
2022-08-29,93.4063,95.6196,92.894,92.894,186928
2022-08-30,94.9527,96.0642,93.7011,95.6293,252744
2022-08-31,96.7409,96.7409,92.7877,93.271,175667
2022-09-01,92.8167,93.5319,90.9513,93.2613,269750
2022-09-02,94.7014,94.8077,91.4152,92.3334,244678
2022-09-06,93.387,93.4257,90.1877,92.0435,231634
2022-09-07,92.1111,94.7111,92.1111,93.7446,293220
2022-09-08,94.6532,96.5863,93.6093,94.7015,246565
2022-09-09,95.784,96.6635,94.8706,96.5089,501365
2022-09-12,97.4851,99.0558,97.4078,98.2583,211923
2022-09-13,95.0881,95.726,93.3966,94.2665,233913
2022-09-14,93.9089,94.6628,91.9758,94.2472,208378
2022-09-15,94.2472,96.6274,93.445,93.532,154266
2022-09-16,92.0242,92.0242,87.5974,88.0227,389337
2022-09-19,87.6748,90.1781,87.6748,88.6993,158986
2022-09-20,87.984,88.39,85.9301,86.5342,175251
2022-09-21,86.6212,87.1335,83.1707,84.0889,208228
2022-09-22,83.6539,84.0889,80.2614,81.9335,226206
2022-09-23,80.7833,81.832,76.2212,77.5937,324891
2022-09-26,77.0235,77.9611,73.3217,73.399,281487
2022-09-27,74.6168,75.6704,71.7559,72.8094,339055
2022-09-28,72.7031,76.3759,71.9878,76.1053,336387
2022-09-29,74.7328,75.3127,71.3306,72.1908,304052
2022-09-30,72.1135,73.37,70.5283,70.538,202200
2022-10-03,70.1901,72.2295,69.4362,71.8332,235498
2022-10-04,74.1432,78.2123,74.1432,78.164,368860
2022-10-05,76.4629,76.8592,73.9692,74.5298,276809
2022-10-06,73.7373,74.4815,71.0986,71.1856,251916
2022-10-07,70.1997,70.1997,64.9901,66.0146,313338
2022-10-10,66.1789,66.4882,64.0428,64.8934,258468
2022-10-11,66.1499,67.0585,62.5834,63.2503,426359
2022-10-12,62.7864,65.4154,61.6458,65.0384,396322
2022-10-13,64.8548,66.2466,63.057,65.599,387398
2022-10-14,66.8362,67.5707,64.0525,64.4778,218548
2022-10-17,65.7826,66.4012,64.0911,65.193,274789
2022-10-18,67.1262,69.3299,65.4685,66.3046,246850
2022-10-19,66.0823,66.6815,63.1923,63.9752,288396
2022-10-20,63.8689,65.3573,63.5403,64.2362,259039
2022-10-21,64.1492,65.2994,63.5692,63.9172,229200
2022-10-24,64.4102,65.7343,63.463,65.2124,258462
2022-10-25,64.6905,67.9574,63.9897,67.6964,236940
2022-10-26,67.9284,70.0741,67.4267,68.9529,257644
2022-10-27,70.0064,71.7752,69.2042,69.7841,227054
2022-10-28,69.6294,71.1179,67.7833,70.5573,263795
2022-10-31,70.074,73.2153,68.9045,72.5387,308035
2022-11-01,73.5053,73.8861,72.4228,72.8674,194422
2022-11-02,72.5774,73.2636,69.8034,69.8034,254932
