symbol,date,open,high,low,close,volume,vwap,change,changePercent,exchange,ticker_status,source_name
UAL,2025-08-25,102.0,103.11,101.66,102.34,2856322,102.2775,0.34,0.33333,NASDAQ,,United
UAL,2025-08-26,102.5,104.36,102.28,104.13,3905746,103.3175,1.63,1.59,NASDAQ,,United
UAL,2025-08-27,104.0,105.3,103.16,104.21,3158600,104.1675,0.21,0.20192,NASDAQ,,United
UAL,2025-08-28,104.93,106.28,103.37,105.08,3986130,104.915,0.15,0.14295,NASDAQ,,United
UAL,2025-08-29,105.0,105.85,104.05,105.0,2868911,104.975,0.0,0.0,NASDAQ,,United
UAL,2025-09-02,102.99,104.77,101.75,104.68,7055016,103.5475,1.69,1.64,NASDAQ,,United
UAL,2025-09-03,105.1,109.69,104.93,106.16,5784060,106.47,1.06,1.01,NASDAQ,,United
UAL,2025-09-04,106.1,109.3,105.41,106.05,5044200,106.715,-0.05,-0.04712535,NASDAQ,,United
UAL,2025-09-05,106.44,107.61,105.29,106.59,3634340,106.4825,0.15,0.14092,NASDAQ,,United
UAL,2025-09-08,107.48,109.44,106.21,107.77,5219232,107.725,0.295,0.26982,NASDAQ,,United
UAL,2025-09-09,107.42,107.91,103.97,105.65,5259536,106.2375,-1.77,-1.65,NASDAQ,,United
UAL,2025-09-10,105.98,108.14,105.31,107.51,5245746,106.735,1.53,1.44,NASDAQ,,United
UAL,2025-09-11,108.94,110.66,105.06,109.36,8182600,108.505,0.42,0.38553,NASDAQ,,United
UAL,2025-09-12,108.95,109.57,106.5,106.58,6077800,107.9,-2.37,-2.18,NASDAQ,,United
UAL,2025-09-15,106.65,106.82,103.31,104.55,4722396,105.3325,-2.1,-1.97,NASDAQ,,United
UAL,2025-09-16,104.5,105.24,102.1,104.2,4989404,104.01,-0.3,-0.28708,NASDAQ,,United
UAL,2025-09-17,104.58,108.15,104.19,105.51,4918225,105.6075,0.93,0.88927,NASDAQ,,United
UAL,2025-09-18,106.48,107.2,105.02,105.38,4302538,106.02,-1.1,-1.03,NASDAQ,,United
UAL,2025-09-19,105.72,106.7,103.85,106.31,11193219,105.645,0.59,0.55808,NASDAQ,,United
UAL,2025-09-22,105.88,105.96,101.25,104.18,6791746,104.3175,-1.7,-1.61,NASDAQ,,United
UAL,2025-09-23,104.24,106.5,103.99,104.13,4071600,104.715,-0.11,-0.10553,NASDAQ,,United
UAL,2025-09-24,104.71,104.71,100.92,101.39,5797195,102.9325,-3.32,-3.17,NASDAQ,,United
UAL,2025-09-25,99.85,100.77,98.57,99.15,4082600,99.585,-0.7,-0.70105,NASDAQ,,United
UAL,2025-09-26,100.34,101.05,97.77,97.91,5310700,99.2675,-2.43,-2.42,NASDAQ,,United
UAL,2025-09-29,99.89,100.22,96.35,98.64,6437140,98.775,-1.25,-1.25,NASDAQ,,United
UAL,2025-09-30,98.64,99.19,94.81,96.5,5646115,97.285,-2.14,-2.17,NASDAQ,,United
UAL,2025-10-01,95.99,96.51,93.06,93.15,6303024,94.6775,-2.84,-2.96,NASDAQ,,United
UAL,2025-10-02,93.64,95.4,92.9,94.83,4153208,94.1925,1.19,1.27,NASDAQ,,United
UAL,2025-10-03,95.4,95.97,94.17,95.33,4403600,95.2175,-0.07,-0.07337526,NASDAQ,,United
UAL,2025-10-06,96.0,97.29,94.55,97.07,3792600,96.2275,1.07,1.11,NASDAQ,,United
UAL,2025-10-07,97.4,97.73,95.2,96.65,3745000,96.745,-0.75,-0.77002,NASDAQ,,United
UAL,2025-10-08,96.97,98.74,95.94,98.09,6442410,97.435,1.12,1.15,NASDAQ,,United
UAL,2025-10-09,103.61,106.2,99.52,101.34,8098000,102.6675,-2.27,-2.19,NASDAQ,,United
UAL,2025-10-10,101.72,103.87,96.39,96.67,6656804,99.6625,-5.05,-4.96,NASDAQ,,United
UAL,2025-10-13,98.31,100.9,97.77,99.25,4611600,99.0575,0.94,0.95616,NASDAQ,,United
UAL,2025-10-14,97.5,103.85,97.2,103.15,6591800,100.425,5.65,5.79,NASDAQ,,United
UAL,2025-10-15,103.94,104.53,102.73,104.05,10114200,103.8125,0.11,0.10583,NASDAQ,,United
UAL,2025-10-16,102.94,106.45,94.05,98.19,24758500,100.4075,-4.75,-4.61,NASDAQ,,United
UAL,2025-10-17,98.38,100.09,97.6,99.14,7564300,98.8025,0.76,0.77251,NASDAQ,,United
UAL,2025-10-20,99.32,103.05,98.24,101.29,7564526,100.475,1.97,1.98,NASDAQ,,United
UAL,2025-10-21,100.88,101.67,99.42,100.11,5740945,100.52,-0.77,-0.76328,NASDAQ,,United
UAL,2025-10-22,100.1,100.91,96.16,96.27,5415339,98.36,-3.83,-3.83,NASDAQ,,United
UAL,2025-10-23,96.75,97.1,93.33,95.68,6865700,95.715,-1.07,-1.11,NASDAQ,,United
UAL,2025-10-24,97.09,99.91,96.69,99.31,6343749,98.25,2.22,2.29,NASDAQ,,United
UAL,2025-10-27,100.5,100.7,98.25,98.8,4016438,99.5625,-1.7,-1.69,NASDAQ,,United
UAL,2025-10-28,98.7,98.7,94.5,94.94,5628616,96.71,-3.76,-3.81,NASDAQ,,United
UAL,2025-10-29,95.21,97.57,94.5,95.93,6339323,95.8025,0.72,0.75622,NASDAQ,,United
UAL,2025-10-30,94.93,95.76,92.34,93.38,6272329,94.1025,-1.55,-1.63,NASDAQ,,United
UAL,2025-10-31,93.49,94.8,92.91,94.04,5829900,93.81,0.55,0.5883,NASDAQ,,United
UAL,2025-11-03,94.0,96.96,93.13,96.11,5271500,95.05,2.11,2.24,NASDAQ,,United
UAL,2025-11-04,94.24,94.66,90.57,90.77,6986600,92.56,-3.47,-3.68,NASDAQ,,United
UAL,2025-11-05,92.28,98.05,91.49,96.65,6757002,94.6175,4.37,4.74,NASDAQ,,United
UAL,2025-11-06,95.35,96.63,93.96,95.72,5783417,95.415,0.37,0.38804,NASDAQ,,United
UAL,2025-11-07,93.31,100.29,92.5,97.43,6143800,95.8825,4.12,4.42,NASDAQ,,United
UAL,2025-11-10,99.2,100.62,95.41,96.14,5975500,97.8425,-3.06,-3.08,NASDAQ,,United
UAL,2025-11-11,95.82,97.0,93.56,94.95,5037040,95.3325,-0.87,-0.90795,NASDAQ,,United
UAL,2025-11-12,95.56,100.24,95.41,99.97,5967000,97.795,4.41,4.61,NASDAQ,,United
UAL,2025-11-13,98.9,101.34,96.61,97.17,4367236,98.505,-1.73,-1.75,NASDAQ,,United
UAL,2025-11-14,95.0,96.34,94.24,95.03,3314419,95.1525,0.03,0.03157895,NASDAQ,,United
UAL,2025-11-17,94.69,94.89,88.55,89.95,8068400,92.02,-4.74,-5.01,NASDAQ,,United
UAL,2025-11-18,89.0,92.85,88.96,91.92,3859484,90.6825,2.92,3.28,NASDAQ,,United
UAL,2025-11-19,93.02,93.64,90.87,91.33,4153000,92.215,-1.69,-1.82,NASDAQ,,United
UAL,2025-11-20,93.25,94.45,89.82,90.05,5552706,91.8925,-3.2,-3.43,NASDAQ,,United
UAL,2025-11-21,90.84,95.37,89.95,92.2,10190400,92.09,1.36,1.5,NASDAQ,,United
UAL,2025-11-24,93.23,95.97,92.84,95.62,8515903,94.415,2.39,2.56,NASDAQ,,United
UAL,2025-11-25,96.19,99.88,95.94,98.91,8935607,97.73,2.72,2.83,NASDAQ,,United
UAL,2025-11-26,99.64,103.2,98.96,101.59,5216600,100.8475,1.95,1.96,NASDAQ,,United
UAL,2025-11-28,101.81,103.19,101.6,101.96,2253700,102.14,0.15,0.14733,NASDAQ,,United
UAL,2025-12-01,100.29,103.22,100.02,101.12,3709627,101.1625,0.83,0.8276,NASDAQ,,United
UAL,2025-12-02,101.5,105.46,100.84,104.38,7095900,103.045,2.88,2.84,NASDAQ,,United
UAL,2025-12-03,104.88,109.66,104.68,108.48,6287239,106.925,3.61,3.43,NASDAQ,,United
UAL,2025-12-04,108.72,109.12,104.44,104.73,7449500,106.7525,-3.99,-3.67,NASDAQ,,United
UAL,2025-12-05,104.35,105.63,103.04,104.95,6375735,104.4925,0.6,0.57499,NASDAQ,,United
UAL,2025-12-08,105.33,105.37,103.66,104.5,6599712,104.715,-0.825,-0.788,NASDAQ,,United
UAL,2025-12-09,104.26,107.43,103.68,105.7,4916223,105.2675,1.44,1.38,NASDAQ,,United
UAL,2025-12-10,105.87,108.19,104.95,107.74,7534646,106.6875,1.87,1.77,NASDAQ,,United
UAL,2025-12-11,107.85,109.2,106.52,108.39,4703432,107.99,0.54,0.5007,NASDAQ,,United
UAL,2025-12-12,108.69,109.62,106.63,106.84,3772847,107.945,-1.84,-1.7,NASDAQ,,United
UAL,2025-12-15,106.92,108.64,106.28,107.7,4200200,107.385,0.78,0.72952,NASDAQ,,United
UAL,2025-12-16,108.0,112.87,107.72,112.48,6384822,110.2675,4.48,4.15,NASDAQ,,United
UAL,2025-12-17,113.0,114.83,109.85,110.27,5600500,111.9875,-2.73,-2.42,NASDAQ,,United
UAL,2025-12-18,112.15,114.32,111.58,112.85,3780800,112.725,0.7,0.62416,NASDAQ,,United
UAL,2025-12-19,113.03,114.18,112.03,113.99,7303543,113.3075,0.96,0.84933,NASDAQ,,United
UAL,2025-12-22,114.3,116.32,114.06,116.02,3856328,115.175,1.72,1.5,NASDAQ,,United
UAL,2025-12-23,115.11,115.95,112.65,113.53,3285371,114.31,-1.58,-1.37,NASDAQ,,United
UAL,2025-12-24,113.32,115.15,112.75,114.81,1845000,114.0075,1.49,1.31,NASDAQ,,United
UAL,2025-12-26,114.63,114.85,113.59,114.04,2077400,114.2775,-0.59,-0.5147,NASDAQ,,United
UAL,2025-12-29,113.27,113.99,110.69,111.45,4149500,112.35,-1.82,-1.61,NASDAQ,,United
UAL,2025-12-30,111.59,112.41,111.0,111.52,2072077,111.63,-0.07,-0.06272964,NASDAQ,,United
UAL,2025-12-31,111.42,112.13,110.82,111.82,2124834,111.5475,0.4,0.359,NASDAQ,,United
UAL,2026-01-02,112.6,113.57,110.96,113.01,2621100,112.535,0.41,0.36412,NASDAQ,,United
UAL,2026-01-05,112.74,116.34,112.41,114.89,3780030,114.095,2.15,1.91,NASDAQ,,United
UAL,2026-01-06,114.95,118.7,114.1,117.53,5437143,116.32,2.58,2.24,NASDAQ,,United
UAL,2026-01-07,118.3,119.21,116.36,116.6,3879200,117.6175,-1.7,-1.44,NASDAQ,,United
UAL,2026-01-08,116.37,117.44,115.07,115.47,3364020,116.0875,-0.9,-0.7734,NASDAQ,,United
UAL,2026-01-09,117.0,118.65,114.37,117.32,3757814,116.835,0.32,0.2735,NASDAQ,,United
UAL,2026-01-12,115.5,116.29,114.15,115.29,3370103,115.3075,-0.21,-0.18182,NASDAQ,,United
UAL,2026-01-13,114.0,117.08,113.0,114.41,4552900,114.6225,0.41,0.35965,NASDAQ,,United
UAL,2026-01-14,113.0,114.9,109.72,110.75,5083900,112.0925,-2.25,-1.99,NASDAQ,,United
UAL,2026-01-15,112.06,116.06,111.76,116.02,4661146,113.975,3.96,3.53,NASDAQ,,United
